Number	Poem	Page	ID	Position	Character	Pinyin	MC	OC	FQ	GY	Tone	Division	?	Final	Rhyme	Metrum I	Metrum II	Metrum III	Text	German	
88	MÁO GŌNG DǏNG 毛公鼎	270-272	13l	201	或	huò	*hwok	*wə̄k	胡國	匣德	r	I	h	職	I	XXXI	xxxx	I			
88	MÁO GŌNG DǏNG 毛公鼎	270-272	13l	201	國	guó	*kwok	*kʷə̄k	古或	見德	r	I	h	職	I						
88	MÁO GŌNG DǏNG 毛公鼎	270-272	14c	208	優	yōu	*'juw	*ʔ(r)u	於求	影尤	p	III	k	幽	i	XXXII	xxxxxxx	i   [...]			
88	MÁO GŌNG DǏNG 毛公鼎	270-272		(209-272)																	
88	MÁO GŌNG DǏNG 毛公鼎	270-272	18j	282	命	mìng	*mjaengH	*mriŋ(s)	眉病	明映	q	III	k	真	J	XXXIII	xxxxxxxxxx	J			
88	MÁO GŌNG DǏNG 毛公鼎	270-272	18o	287	方	fāng	*pjang	*paŋ	府良	非陽	p	III	h	陽	K	XXXIV	xxxxx	K			
88	MÁO GŌNG DǏNG 毛公鼎	270-272	19d	292	家	jiā	*kae	*krā	古牙	見麻	p	II	k	魚	k	XXXV	xxxxx	k			
88	MÁO GŌNG DǏNG 毛公鼎	270-272	19h	296	政	zhèng	*tsjengH	*teŋs	之盛	章勁	q	III	k	耕	j	XXXVI	xxxx	j			
88	MÁO GŌNG DǏNG 毛公鼎	270-272	19n	302											?	XXXVII	xxxxxx	?			
88	MÁO GŌNG DǏNG 毛公鼎	270-272		(303-498)																	
89	ZHŌU X HÚ 周{龸>多}壺(I-II)	273		(1-8)															周{龸>多}乍（作）公日己{阝+尊}（尊）壺。	"""[Ich,] Zhōu ?Dang ließ für den Herzog Rìjǐ (‘dem man am Zyklustag jǐ opfert’) einen ehrwürdigen hú­Krug fertigen."	
89	ZHŌU X HÚ 周{龸>多}壺(I-II)	273	4b	13	宗	zōng	*tsowng	*tsūŋ	作冬	精冬	p	I	h	冬	A	I	xxxxx	A	其用亯（享）于宗 A，	Mögt ihr ihn für rituelle Speisungen im [Ahnentempel der] Stammeslinie verwenden, 	
89	ZHŌU X HÚ 周{龸>多}壺(I-II)	273	5a	18	孫=	-sūn	*-swon	*-sūn	思渾	心魂	p	I	h	文	X	II	xxxxx	X			
89	ZHŌU X HÚ 周{龸>多}壺(I-II)	273	6b	23	用	yòng	*yowngH	*loŋs	余頌	以用	q	III	h	東	A	III	xxxxx	A	其子=孫=萬年永寶用 A！	"mögen Kindeskinder und Enkelsenkel ihn (den hú-Krug) Myriaden von Jahren ewiglich wertschätzen und verwenden!"""	
89	ZHŌU X HÚ 周{龸>多}壺(I-II)	273		(.24.)																	
90	XÍ’ÁO HÚ 兮熬壺	274		(1-6)															兮熬乍（作）{阝+尊}（尊）壺。	"""[Ich,] Xī Áo ließ einen ehrwürdigen hú-Krug fertigen."	
90	XÍ’ÁO HÚ 兮熬壺	274	4c	14	用	yòng	*yowngH	*loŋs	余頌	以用	q	III	h	東	A	I	xxxxxxxx 	A	其萬年子=孫=永用 A	Mögen, Myriaden von Jahren lang, Kindeskinder und Enkelsenkel ihn [den hú-Krug] ewiglich verwenden, 	
90	XÍ’ÁO HÚ 兮熬壺	274	6b	19	宗	zōng	*tsowng	*tsūŋ	作冬	精冬	p	I	h	冬	a	II	xxxxx	a	亯（享）于大宗 a ！ 	"um rituelle Speisungen im [Ahnentempel der] großen Stammeslinie durchzuführen!"""	
91	HÓUMǓ (FÙ ZUÒ HÓUFÙ) HÚ 侯母（父作侯父）壺	275		(1-7)															{厂>矢}（侯）母乍（作）{厂>矢}（侯）父戎壺。	"""[Ich,] die Mutter des Markgrafen, ließ für den Vater des Markgrafen einen zum Gebrauch im Krieg bestimmten hú-Krug herstellen."	
91	HÓUMǓ (FÙ ZUÒ HÓUFÙ) HÚ 侯母（父作侯父）壺	275	1j	10	行	xíng	*haeng	*grāŋ	戶庚	匣庚	p	II	k	陽	A	I	xxx	A	用征行 A ，	Möge er ihn auf Strafexpeditionen und Reisen verwenden,	
91	HÓUMǓ (FÙ ZUÒ HÓUFÙ) HÚ 侯母（父作侯父）壺	275	1p	15	彊	jiāng	*kjang	*kaŋ	居良	見陽	p	III	k	陽	A	II	xxxxx	A	用求福無彊（疆 A）！	"möge er ihn verwenden, um um Glück ohne Begrenzung zu beten!"""	
91	HÓUMǓ (FÙ ZUÒ HÓUFÙ) HÚ 侯母（父作侯父）壺	275	1p	15	疆	jiāng	*kjang	*kaŋ	居良	見陽	p	III	k	陽	A						
92	BÓ HÁOCUÓ GUǏ 伯椃虘簋	275	3a	11	𣪘										?	I	xxxxxxxxxxx	A			
92	BÓ HÁOCUÓ GUǏ 伯椃虘簋	275	3a	11	簋	guǐ	*kwijX	*kʷruʔ	居洧	見旨	s	III	h	幽	A						
92	BÓ HÁOCUÓ GUǏ 伯椃虘簋	275	3e	15	孝	xiào	*xaewH	*xrūs	呼教	曉效	q	II	k	幽	A	II	xxxx	A			
92	BÓ HÁOCUÓ GUǏ 伯椃虘簋	275	4c	19	壽	shòu	*dzyuwX	*duʔ	殖酉	禪有	s	III	k	幽	A	III	xxxx	A			
92	BÓ HÁOCUÓ GUǏ 伯椃虘簋	275	5a	22	立	lì	*lip	*grə/up	立力	來緝	r	III	k	緝	X	IV	xxx	X			
92	BÓ HÁOCUÓ GUǏ 伯椃虘簋	275	5a	22	位	wèi	*hwijH	*(w)rəps	于愧	云至	q	III	k	隶	x						
92	BÓ HÁOCUÓ GUǏ 伯椃虘簋	275	5e	28	寶	bǎo	*pawX	*pūʔ	博抱	幫晧	s	I	k	幽	A	V	xxxxxx	A			
93	BÓ HÁO GUǏ 伯椃簋	276	1h	8	𣪘										?	I	xxxxxxxx	A	白（伯）椃虘肇乍（作）皇考剌（烈）公{阝+尊}（尊）𣪘（簋 A）。	"""[Ich,] (Ältester   ) Fürst Háo Cuò ließ erstmals für den Herzog, meinen erlauchten Vater selig, eine ehrwürdige guǐ-Terrine fertigen. "	
93	BÓ HÁO GUǏ 伯椃簋	276	1h	8	簋	guǐ	*kwijX	*kʷruʔ	居洧	見旨	s	III	h	幽	A				用亯（享）用孝 A！	Verwendet sie für rituelle Speisungen und um euch pietätvoll zu erweisen! 	
93	BÓ HÁO GUǏ 伯椃簋	276	2g	15	考	kǎo	*khawX	*khūʔ	苦浩	溪晧	s	I	k	幽	A	II	xxxxxxx	A	萬年{舋-且,+丶>貝}（眉）壽 A，	Möge ihm ein Myriaden von Jahren währendes langes Leben [gewährt sein]	
93	BÓ HÁO GUǏ 伯椃簋	276	3e	21	年	nián	*nen	*nīn	奴顛	泥先	p	IV	k	真	X	III	xxxxxx	X	㽙（畯）才（在）立（位 X）！	und möge er lange auf dem Thron verweilen! 	
93	BÓ HÁO GUǏ 伯椃簋	276	3i	27	寶	bǎo	*pawX	*pūʔ	博抱	幫晧	s	I	k	幽	A	IV	xxxxxx	A	子=孫=永寶 A！ 	"Mögen Kindeskinder und Enkelsenkel [sie, die guǐ-Terrine] ewiglich wertschätzen!"""	
94	ZĒNG BÓ CÓNG CHǑNG DǏNG 曾伯從寵鼎	277		(1-6)															隹（唯）王十月，既 吉。	"""Es war im zehnten Monat des Königs, (Mondphase) jì jí (‘nach der Glückverheißung’). "	
94	ZĒNG BÓ CÓNG CHǑNG DǏNG 曾伯從寵鼎	277	2e	10	寵	chǒng	*thrjowngX	*hroŋʔ	丑隴	徹腫	s	III	h	東	A	I	xxxx	A	曾白（伯）從寵 A ， 	[Ich,] Cóngchǒng (*dzoŋ-hroŋʔ) , der Fürst von Zēng,	
94	ZĒNG BÓ CÓNG CHǑNG DǏNG 曾伯從寵鼎	277	3e	15	用	yòng	*yowngH	*loŋs	余頌	以用	q	III	h	東	A	II	xxxxx	A	自乍（作）寶鼎用 A 。	"ließ (selbst ) aus Eigenmitteln einen wertvollen dǐng-Dreifuß für [meine eigene] Verwendung fertigen."""	
95	FĒNG XÍYÍ GUǏ 豐兮夷簋	277-278	2d	9	𣪘										?	I	xxxxxxxxx	A			
95	FĒNG XÍYÍ GUǏ 豐兮夷簋	277-278	2d	9	簋	guǐ	*kwijX	*kʷruʔ	居洧	見旨	s	III	h	幽	A						
95	FĒNG XÍYÍ GUǏ 豐兮夷簋	277-278	3c	13	年	nián	*nen	*nīn	奴顛	泥先	p	IV	k	真	X	II	xxxx	X			
95	FĒNG XÍYÍ GUǏ 豐兮夷簋	277-278	4b	19	寶	bǎo	*pawX	*pūʔ	博抱	幫晧	s	I	k	幽	A	III	xxxxxx	A			
95	FĒNG XÍYÍ GUǏ 豐兮夷簋	277-278	4e	22	孝	xiào	*xaewH	*xrūs	呼教	曉效	q	II	k	幽	A	IV	xxx	A			
96	SHŪ DUŌFÙ PÁN 叔多父盤	278-279	2b	12	匜	yí	*ye	*hlaj	弋支	以支	p	III	k	歌	X	I	xxxxxxxxxxx	X	{厂>頁}弔（叔）多父乍（作）皇考季氏寶匜 X 。	"""[Ich,] X-shū Duōfù ließ für meinen erhabenen Vater selig, den Klan-halter von Jì, ein wertvolles yí-Aquamanile herstellen. "	
96	SHŪ DUŌFÙ PÁN 叔多父盤	278-279	2f	16	彔										?	II	xxxx	A	用易（賜）屯（純）彔（祿 A），	Verwendet es, um vollkommene Segnungen zu schenken, 	
96	SHŪ DUŌFÙ PÁN 叔多父盤	278-279	2f	16	祿	lù	*luwk	*b-rōk	盧谷	來屋	r	I	h	屋	A						
96	SHŪ DUŌFÙ PÁN 叔多父盤	278-279	2i	19	福	fú	*pjuwk	*pək	方六	非屋	r	III	h	職	a	III	xxx	a	受（授）害（介）福 a ，	verwendet es, um wachsendes Glück auszuteilen, 	
96	SHŪ DUŌFÙ PÁN 叔多父盤	278-279	3e	25	氏	shì	*dzyeX	*deʔ	承紙	禪止	s	III	k	佳	X	IV	xxxxxx	X	用及孝婦{黑+女}氏 X，	verwendet es, um euch [meiner Mutter,] der Edeldame, geborene, 	
96	SHŪ DUŌFÙ PÁN 叔多父盤	278-279	3i	30	孫=	-sūn	*-swon	*-sūn	思渾	心魂	p	I	h	文	X	V	xxxxx	X	百子千孫 X ！	pietätvoll zu er weisen, ihre Söhne zu verhundertfachen, ihre Enkel zu vertausendfa-chen!	
96	SHŪ DUŌFÙ PÁN 叔多父盤	278-279	4g	38	丂	kǎo	*khawX	*khūʔ	苦浩	溪晧	s	I	k	幽	b	VI	xxxxxxxx	b	其事（使）{厂>頁}弔多父{舋-且,+丶>貝}（眉）壽丂（考 B），	Möge es X-shū Duōfù lang leben lassen, 	
96	SHŪ DUŌFÙ PÁN 叔多父盤	278-279	4g	38	考	kǎo	*khawX	*khūʔ	苦浩	溪晧	s	I	k	幽	b						
96	SHŪ DUŌFÙ PÁN 叔多父盤	278-279	5d	45	事	shì	*dzriH	*ɦsrəs	鉏吏	崇止	q	III	k	之	B	VII	xxxxxxx	B	事（使）利于辟王卿事 B 、	eingesetzt werden, um den (dem König als Beamten dienenden) Beamten des Königs und Ministern,	
96	SHŪ DUŌFÙ PÁN 叔多父盤	278-279	5h	49	友	yǒu	*hjuwX	*wəʔ	云久	云有	s	III	k	之	B	VIII	xxxx	B	師尹朋友 B、	den Heerführern aller Arten und den männlichen Nahund Fernverwandten, 	
96	SHŪ DUŌFÙ PÁN 叔多父盤	278-279	6b	53	子	zǐ	*tsiX	*tsəʔ	即里	精止	s	III	k	之	B	IX	Xxxx	B	兄弟諸子 B、	den Brüdern, Kindern	
96	SHŪ DUŌFÙ PÁN 叔多父盤	278-279	6d	55	媾	gòu	*kuwH	*k(r)ōs	古候	見侯	q	I	k	侯	β	X	Xx	b	婚媾 b，	und der angeheirateten Verwandtschaft von Nutzen zu sein, 	
96	SHŪ DUŌFÙ PÁN 叔多父盤	278-279	6g	58	喜	xǐ	*xiX	*x(r)əʔ	虛里	曉止	s	III	k	之	B	XI	Xxx	B	無不喜 B，	so daß es keinen gibt, der nicht erfreut wäre	
96	SHŪ DUŌFÙ PÁN 叔多父盤	278-279	7b	63	母	mǔ	*muwX	*m(r)ō/ə̄ʔ	莫厚	明厚	s	I	k	之	B	XII	Xxxxx	B	曰﹕「{厂>{日> 失}}（侯）有（侑）父母 B ，	und spräche: Der Markgraf steht seinen Eltern bei, 	
96	SHŪ DUŌFÙ PÁN 叔多父盤	278-279	7g	68	子	zǐ	*tsiX	*tsəʔ	即里	精止	s	III	k	之	B	XIII	Xxxxx	B	多父其孝子 B 」。	was für ein pietätvolles Kind Duōfù doch ist! 	
96	SHŪ DUŌFÙ PÁN 叔多父盤	278-279	8a	72	匜	yí	*ye	*hlaj	弋支	以支	p	III	k	佳	X	XIV	Xxxx	X	乍（作）{幺+幺}（玆）寶匜 X ，	Ich ließ dieses kostbare yí-Aquamanile fertigen, 	
96	SHŪ DUŌFÙ PÁN 叔多父盤	278-279	8f	77	用	yòng	*yowngH	*loŋs	余頌	以用	q	III	h	東	X	XV	Xxxxx	X	子=孫=永寶用 B！ 	"mögen es Kindeskinder und Enkelsenkel ewiglich wertschätzen und verwenden!"""	
97	SHŪ YÈ DǏNG 叔夜鼎	280		(1-6)																	
97	SHŪ YÈ DǏNG 叔夜鼎	280	2e	10	行	xíng	*haeng	*grāŋ	戶庚	匣庚	p	II	k	陽	A	I	xxxx	A			
97	SHŪ YÈ DǏNG 叔夜鼎	280	3c	14	弼>羔										?	II	xxxx	A			
97	SHŪ YÈ DǏNG 叔夜鼎	280	3c	14	羹	gēng	*kaeng	*krāŋ	古行	見庚	p	II	k	陽	A						
97	SHŪ YÈ DǏNG 叔夜鼎	280	4d	20	彊	jiāng	*kjang	*kaŋ	居良	見陽	p	III	k	陽	A	III	xxxxxx	A			
97	SHŪ YÈ DǏNG 叔夜鼎	280	4d	20	疆	jiāng	*kjang	*kaŋ	居良	見陽	p	III	k	陽	A						
98	SHŪ SŪNFÙ GUǏ 叔孫父簋	281	2c	8	𣪘										?	I	xxxxxxxx	A			
98	SHŪ SŪNFÙ GUǏ 叔孫父簋	281	2c	8	簋	guǐ	*kwijX	*kʷruʔ	居洧	見旨	s	III	h	幽	A						
98	SHŪ SŪNFÙ GUǏ 叔孫父簋	281	3b	12	壽	shòu	*dzyuwX	*duʔ	殖酉	禪有	s	III	k	幽	A	II	xxxx	A			
98	SHŪ SŪNFÙ GUǏ 叔孫父簋	281	4a	16	生	shēng	*sraeng	*sreŋ	所庚	生庚	p	II	k	耕	X	III	xxxx	X			
98	SHŪ SŪNFÙ GUǏ 叔孫父簋	281	4d	20	彊	jiāng	*kjang	*kaŋ	居良	見陽	p	III	k	陽	B	IV	xxxx	B			
98	SHŪ SŪNFÙ GUǏ 叔孫父簋	281	4d	20	疆	jiāng	*kjang	*kaŋ	居良	見陽	p	III	k	陽	B						
98	SHŪ SŪNFÙ GUǏ 叔孫父簋	281	5a	24	孫=	-sūn	*-swon	*-sūn	思渾	心魂	p	I	h	文	X	V	xxxx	X			
98	SHŪ SŪNFÙ GUǏ 叔孫父簋	281	5e	28	亯	xiǎng	*xjangX	*xaŋʔ	許兩	曉養	s	III	k	陽	B	VI	xxxx	B			
98	SHŪ SŪNFÙ GUǏ 叔孫父簋	281	5e	28	享	xiǎng	*xjangX	*xaŋʔ	許兩	曉養	s	III	k	陽	B						
99	NÈI SHǏ DǏNG 內史鼎	281-282		(1-5)																	
99	NÈI SHǏ DǏNG 內史鼎	281-282	2c	9	勻	yún	*ywin	*win	羊倫	以諄	p	III	h	真	A	I	xxxx	A			
99	NÈI SHǏ DǏNG 內史鼎	281-282	2c	9	鈞	jūn	*kjwin	*kʷin	居勻	見諄	p	III	h	真	A						
99	NÈI SHǏ DǏNG 內史鼎	281-282	3a	12	曰	yuē	*hjwot	*wat	王伐	云月	r	III	h	月	X	II	xxx	X			
99	NÈI SHǏ DǏNG 內史鼎	281-282	4b	18	君	jūn	*kjun	*kun	舉云	見文	p	III	h	文	B	III	xxxxxx	B			
99	NÈI SHǏ DǏNG 內史鼎	281-282	4e	21	年	nián	*nen	*nīn	奴顛	泥先	p	IV	k	真	A	IV	xxx	A			
99	NÈI SHǏ DǏNG 內史鼎	281-282	3e	26	尊	zūn	*tswon	*tsūn	祖昆	精魂	p	I	h	文	B	V	xxxxx	B			
100	SHŪ JIĀFÙ FǓ 叔家父簠	282	2b	7	匚+{止>土}										?	I	xxxxxxx	A	弔（叔）家父乍（作）仲姬{匚+{止>土}}（筐 A）。	"""[Ich,] Shū Jiāfù ließ für Zhōng Jī ein kuāng-Becken fertigen. "	
100	SHŪ JIĀFÙ FǓ 叔家父簠	282	2b	7	匡 → 筐	kuāng	*khjwang	*khwaŋ	去王	溪陽	p	III	h	陽	A						
100	SHŪ JIĀFÙ FǓ 叔家父簠	282	3a	11	梁	liáng	*ljang	*C-raŋ	呂張	來陽	p	III	k	陽	A	II	xxxx	A	用成（盛）稻粱 A，	Verwendet es als Behälter für Reis und Hirse, 	
100	SHŪ JIĀFÙ FǓ 叔家父簠	282	3e	15	嗣	sì	*ziH	*z(l)əs	詳吏	邪志	q	III	k	之	X	III	xxxx	X	用速光嗣 X 、 	um damit eure glorreiche Nachkommenschaft,	
100	SHŪ JIĀFÙ FǓ 叔家父簠	282	4b	17	兄+{止>王}										?	IV	xx	A	諸{兄+{止>王}}（兄 A），	und die älteren Brüder zu euch zu entbieten,	
100	SHŪ JIĀFÙ FǓ 叔家父簠	282	4b	17	兄	xiōng	*xjwaeng	*hwraŋ	許榮	曉庚	p	III	h	陽	A						
100	SHŪ JIĀFÙ FǓ 叔家父簠	282	5c	23	彊	jiāng	*kjang	*kaŋ	居良	見陽	p	III	k	陽	A	V	xxxxxx	A	用{方+{ 𠂉>{單+斤}}（旂）{舋-且,+丶>貝}（眉）壽無彊（疆 A）！  	um mit ihm um ein langes Leben ohne Begrenzung zu beten! 	
100	SHŪ JIĀFÙ FǓ 叔家父簠	282	5c	23	疆	jiāng	*kjang	*kaŋ	居良	見陽	p	III	k	陽	A						
100	SHŪ JIĀFÙ FǓ 叔家父簠	282	6b	27	亡	wáng	*mjang	*maŋ	武方	微陽	p	III	h	陽	A	VI	xxxx	A	{折>心}（哲）德不亡（忘 A）！	Die weise Gestaltung eurer Tu-gendkraft vergeßt sie nicht!	
100	SHŪ JIĀFÙ FǓ 叔家父簠	282	6b	27	忘	wàng	*mjangH	*maŋ	巫放	微漾	q	III	k	陽	A						
100	SHŪ JIĀFÙ FǓ 叔家父簠	282	6f	31	兄+光										?	VII	xxxx	A	孫子之{兄+光}（光 A）！ 	"Mögen Enkel und Kinder [es, das kuāng-Becken] glorifizieren!"""	
100	SHŪ JIĀFÙ FǓ 叔家父簠	282	6f	31	光	guāng	*kwang	*kʷāŋ	古黃	見唐	p	I	h	陽	A						
101	TIÁNJÌ JIĀ YÍ 田季加匜	283-284	1d	4	加	jiā	*kae	*krāj	古牙	見麻	p	II	k	歌	A	I	xxxx	A	隹（唯）田季加 A ，	"""[Ich,] Tiánjì Jiā ließ (selbst ) mit eigenen "	
101	TIÁNJÌ JIĀ YÍ 田季加匜	283-284	1h	8	匜	yí	*ye	*hlaj	弋支	以支	p	III	k	歌	A	II	xxxx	A	自乍（作）寶匜 A 。	Mitteln ein wertvolles Aquamanile fertigen. 	
101	TIÁNJÌ JIĀ YÍ 田季加匜	283-284	1m	13	畺	jiāng	*kjang	*kaŋ	居良	見陽	p	III	k	陽	B	III	xxxxx	B	其萬年無畺（疆B）！	Mögen mir Myriaden von Jahren ohne Begrenzung gewährt sein!	
101	TIÁNJÌ JIĀ YÍ 田季加匜	283-284	1m	13	疆	jiāng	*kjang	*kaŋ	居良	見陽	p	III	k	陽	B						
101	TIÁNJÌ JIĀ YÍ 田季加匜	283-284	1o	17	孫=	-sūn	*-swon	*-sūn	思渾	心魂	p	I	h	文	X	IV	xxxx	X	子=孫= X，	Mögen Kindeskinder und Enkelsenkel es ewiglich wertschätzen 	
101	TIÁNJÌ JIĀ YÍ 田季加匜	283-284	1s	21	亯	xiǎng	*xjangX	*xaŋʔ	許兩	曉養	s	III	k	陽	B	V	xxxx	B	永寶用亯（享 B）！	"und für rituelle Speisungen verwenden!"""	
101	TIÁNJÌ JIĀ YÍ 田季加匜	283-284	1s	21	享	xiǎng	*xjangX	*xaŋʔ	許兩	曉養	s	III	k	陽	B						
102	BÓ KĀNG GUǏ 白康簋	284-285	1e	5	𣪘										?	I	xxxxx	a			
102	BÓ KĀNG GUǏ 白康簋	284-285	1e	5	簋	guǐ	*kwijX	*kʷruʔ	居洧	見旨	s	III	h	幽	a						
102	BÓ KĀNG GUǏ 白康簋	284-285	2a	9	友>甘										?	II	xxxx	A			
102	BÓ KĀNG GUǏ 白康簋	284-285	2a	9	友	yǒu	*hjuwX	*wəʔ	云久	云有	s	III	k	之	A						
102	BÓ KĀNG GUǏ 白康簋	284-285	2g	15	母	mǔ	*muwX	*m(r)ō/ə̄ʔ	莫厚	明厚	s	I	k	之	A	III	xxxxxx	A			
102	BÓ KĀNG GUǏ 白康簋	284-285	3h	25	右	yòu	*hjuwH	*wəʔ(s)	于救	雲宥	q	III	k	之	A	IV	xxxxxxxxxx	A			
102	BÓ KĀNG GUǏ 白康簋	284-285	3h	25	佑	yòu	*hjuwH	*wə(k)s	于救	雲宥	q	III	k	之	A						
102	BÓ KĀNG GUǏ 白康簋	284-285	4f	31	壽	shòu	*dzyuwX	*duʔ	殖酉	禪有	s	III	k	幽	a	V	xxxx	a			
102	BÓ KĀNG GUǏ 白康簋	284-285	5c	36	用	yòng	*yowngH	*loŋs	余頌	以用	q	III	h	東	X	VI	xxxxx	X			
102	BÓ KĀNG GUǏ 白康簋	284-285	5g	40	台+刁										?	VII	xxxx	A			
102	BÓ KĀNG GUǏ 白康簋	284-285	5g	40	已	yǐ	*yiX	*ləʔ	羊己	以止	s	III	k	之	A						
103	BÓ GŌNGFÙ SHÁO 伯公父勺 I-II	285	2a	6	爵	jué	*tsjak	*tsewk	即略	精藥	r	III	k	卓	A	I	xxxxxx	A	白（伯）公父乍（作）金爵 A 。	"""[Ich, ] der Fürst und Vater des Herzogs, ließ einen bronzenen jué­Kelch fertigen. "	
103	BÓ GŌNGFÙ SHÁO 伯公父勺 I-II	285	3a	10	酌	zhuó	*tsyak	*tewk	之若	章藥	r	III	k	卓	A	II	xxxx	A	用獻用酌 A，	Verwendet ihn, um darzubringen und zum Schöpfen [des Opferweins], 	
103	BÓ GŌNGFÙ SHÁO 伯公父勺 I-II	285	3e	14	孝	xiào	*xaewH	*xrūs	呼教	曉效	q	II	k	幽	B	III	xxxx	B	用亯 （享）用孝 B， 	verwendet ihn für rituelle Speisungen und um euch pietätvoll zu erweisen	
103	BÓ GŌNGFÙ SHÁO 伯公父勺 I-II	285	4d	18	考	kǎo	*khawX	*khūʔ	苦浩	溪晧	s	I	k	幽	B	IV	xxxx	B	于朕皇考 B！	vor meinen erlauchten Vater selig! 	
103	BÓ GŌNGFÙ SHÁO 伯公父勺 I-II	285	5c	22	壽	shòu	*dzyuwX	*duʔ	殖酉	禪有	s	III	k	幽	B	V	xxxx	B	用{方+{ 𠂉>{單+斤}}（旂）{舋-且,+丶>貝}（眉）壽 B ！	Verwendet ihn, um um ein langes Leben zu beten! 	
103	BÓ GŌNGFÙ SHÁO 伯公父勺 I-II	285	6e	28	耂>幺										?	VI	xxxxxx	B	子孫永寶用{耂+幺}孝 B！	"Mögen Kinder und Enkel ihn ewiglich wertschätzen und verwenden, um sich pietätvoll zu erweisen!"""	
103	BÓ GŌNGFÙ SHÁO 伯公父勺 I-II	285	6e	28	耂>食 → 孝	xiào	*xaewH	*xrūs	呼教	曉效	q	II	k	幽	B						
104	BÓ BǍI FÙ (ZUÒ ZHŌU JIĀNG) GUǏ 伯百父（作周姜）簋	286-287	2b	8	𣪘										?	I	xxxxxxx	A			
104	BÓ BǍI FÙ (ZUÒ ZHŌU JIĀNG) GUǏ 伯百父（作周姜）簋	286-287	2b	8	簋	guǐ	*kwijX	*kʷruʔ	居洧	見旨	s	III	h	幽	A						
104	BÓ BǍI FÙ (ZUÒ ZHŌU JIĀNG) GUǏ 伯百父（作周姜）簋	286-287	3a	12	亯	xiǎng	*xjangX	*xaŋʔ	許兩	曉養	s	III	k	陽	X	II	xxxx	X			
104	BÓ BǍI FÙ (ZUÒ ZHŌU JIĀNG) GUǏ 伯百父（作周姜）簋	286-287	3a	12	享	xiǎng	*xjangX	*xaŋʔ	許兩	曉養	s	III	k	陽	X						
104	BÓ BǍI FÙ (ZUÒ ZHŌU JIĀNG) GUǏ 伯百父（作周姜）簋	286-287	3b	16	壽	shòu	*dzyuwX	*duʔ	殖酉	禪有	s	III	k	幽	A	III	xxxx	A			
105	JÍ DǏNG 姬鼎	287	1c	3	彝	yí	*yij	*ləj	以 脂	以脂	p	III	k	脂	X	I	xxx	X			
105	JÍ DǏNG 姬鼎	287	2b	7	嘗	cháng	*dzyang	*daŋ	市羊	禪羊	p	III	k	陽	A	II	xxxx	A			
105	JÍ DǏNG 姬鼎	287	2f	11	亯	xiǎng	*xjangX	*xaŋʔ	許兩	曉養	s	III	k	陽	A	III	xxxx	A			
105	JÍ DǏNG 姬鼎	287	2f	11	享	xiǎng	*xjangX	*xaŋʔ	許兩	曉養	s	III	k	陽	A						
105	JÍ DǏNG 姬鼎	287	4a	17	彊	jiāng	*kjang	*kaŋ	居良	見陽	p	III	k	陽	A	IV	xxxxxx	A			
105	JÍ DǏNG 姬鼎	287	4a	17	疆	jiāng	*kjang	*kaŋ	居良	見陽	p	III	k	陽	A						
105	JÍ DǏNG 姬鼎	287	5b	24	孫=	-sūn	*-swon	*-sūn	思渾	心魂	p	I	h	文	X	V	xxxxxxx	X			
105	JÍ DǏNG 姬鼎	287	5e	27	用	yòng	*yowngH	*loŋs	余頌	以用	q	III	h	東	a	VI	xxx	a			
106	MÌNG FÙ ZHÒNG GUǏ 命父{言+重}簋	288	2a	6	𣪘										?	I	xxxxxx	A			
106	MÌNG FÙ ZHÒNG GUǏ 命父{言+重}簋	288	2a	6	簋	guǐ	*kwijX	*kʷruʔ	居洧	見旨	s	III	h	幽	A						
106	MÌNG FÙ ZHÒNG GUǏ 命父{言+重}簋	288	3c	13	孝	xiào	*xaewH	*xrūs	呼教	曉效	q	II	k	幽	A	II	xxxxxxx	X			
106	MÌNG FÙ ZHÒNG GUǏ 命父{言+重}簋	288	3c	15	孫=	-sūn	*-swon	*-sūn	思渾	心魂	p	I	h	文	X	III	xxx	A			
106	MÌNG FÙ ZHÒNG GUǏ 命父{言+重}簋	288	3e	16	福	fú	*pjuwk	*pək	方六	非屋	r	III	h	職	a	IV	xx	a			
107	X JŪFÙ GUǏ {木+枚}車父簋 Ib	288	2c	8	𣪘										?	I	xxxxxxxx	A			
107	X JŪFÙ GUǏ {木+枚}車父簋 Ib	288	2c	8	簋	guǐ	*kwijX	*kʷruʔ	居洧	見旨	s	III	h	幽	A						
107	X JŪFÙ GUǏ {木+枚}車父簋 Ib	288	3c	17	寶	bǎo	*pawX	*pūʔ	博抱	幫晧	s	I	k	幽	A	II	xxxxxxxxx 	A			
108	CHÍ XǓ {辶+屖}盨	289		(1-5)																	
108	CHÍ XǓ {辶+屖}盨	289	2d	11	公	gōng	*kuwng	*kōŋ	古紅	見東	p	I	h	東	A	I	xxxxxx	A			
108	CHÍ XǓ {辶+屖}盨	289	3c	15	壽	shòu	*dzyuwX	*duʔ	殖酉	禪有	s	III	k	幽	X	II	xxxx	X			
108	CHÍ XǓ {辶+屖}盨	289	4e	24	用	yòng	*yowngH	*loŋs	余頌	以用	q	III	h	東	A	III	xxxxxxxxx	A			
109	FǓRÉN XǓ 甫人盨	289	3a	9	行	xíng	*haeng	*grāŋ	戶庚	匣庚	p	II	k	陽	A	I	xxxxxxxxx  	A			
