ID	POEM_NUMBER	POEM_NAME	STANZA	LINE_IN_SOURCE	LINE	RHYME	RHYMEWORD	RECONSTRUCTION	COMMENT
6315	259	崧高	3	0	王命傅御	王命傅御				
6316	259	崧高	3	1	遷其私b[njien]人。（真部）	遷其私人	私	b	njien	真部
6317	259	崧高	4	0	申伯之功	申伯之功				
6318	259	崧高	4	1	召伯是a[jiueng]營。	召伯是營	是	a	jiueng	
6319	259	崧高	4	0	有俶其a[zjieng]城	有俶其城	其	a	zjieng	
6320	259	崧高	4	1	寢廟既a[zjieng]成。（耕部）	寢廟既成	既	a	zjieng	耕部
6321	259	崧高	4	0	既成藐b[meôk]藐	既成藐藐	藐	b	meôk	
6322	259	崧高	4	1	王錫申伯。	王錫申伯				
6323	259	崧高	4	0	四牡蹻b[kiôk]蹻	四牡蹻蹻	蹻	b	kiôk	
6324	259	崧高	4	1	鉤膺濯b[deôk]濯。（药部）	鉤膺濯濯	濯	b	deôk	药部
6325	259	崧高	5	0	王遣申伯	王遣申伯				
6326	259	崧高	5	1	路車乘a[mea]馬。	路車乘馬	乘	a	mea	
6327	259	崧高	5	0	我圖爾居	我圖爾居				
6328	259	崧高	5	1	莫如南a[tha]土。（鱼部）	莫如南土	南	a	tha	鱼部
6329	259	崧高	5	0	錫爾介圭	錫爾介圭				
6330	259	崧高	5	1	以作爾b[pu]寶。	以作爾寶	爾	b	pu	
6331	259	崧高	5	0	往近王b[giu]舅	往近王舅	王	b	giu	
6332	259	崧高	5	1	南土是b[pu]保。（幽部）	南土是保	是	b	pu	幽部
6333	259	崧高	6	0	申伯信邁	申伯信邁				
6334	259	崧高	6	1	王餞于a[miei]郿。	王餞于郿	于	a	miei	
6335	259	崧高	6	0	申伯還南	申伯還南				
6336	259	崧高	6	1	謝于誠a[kiuəi]歸。（脂微合韵）	謝于誠歸	誠	a	kiuəi	脂微合韵
6337	259	崧高	6	0	王命召伯	王命召伯				
6338	259	崧高	6	1	徹申伯土b[kiang]疆。	徹申伯土疆	土	b	kiang	
6339	259	崧高	6	0	以峙其b[tiang]粻	以峙其粻	其	b	tiang	
6340	259	崧高	6	1	式遄其b[heang]行。（阳部）	式遄其行	其	b	heang	阳部
6341	259	崧高	7	0	申伯番a[piuan]番	申伯番番	番	a	piuan	
6342	259	崧高	7	1	既入于謝	既入于謝				
6343	259	崧高	7	2	徒御嘽a[than]嘽。	徒御嘽嘽	嘽	a	than	
6344	259	崧高	7	0	周邦咸喜	周邦咸喜				
6345	259	崧高	7	1	戎有良a[han]翰。	戎有良翰	良	a	han	
6346	259	崧高	7	0	不顯申伯	不顯申伯				
6347	259	崧高	7	1	王之元舅	王之元舅				
6348	259	崧高	7	2	文武是a[xian]憲。（元部）	文武是憲	是	a	xian	元部
6349	259	崧高	8	0	申伯之a[tək]德	申伯之德	之	a	tək	
6350	259	崧高	8	1	柔惠且a[diək]直。	柔惠且直	且	a	diək	
6351	259	崧高	8	0	揉此萬邦	揉此萬邦				
6352	259	崧高	8	1	聞于四a[kuək]國。（职部）	聞于四國	四	a	kuək	职部
6353	259	崧高	8	0	吉甫作誦	吉甫作誦				
6354	259	崧高	8	1	其詩孔b[zjyak]碩	其詩孔碩	孔	b	zjyak	
6355	259	崧高	8	2	其風肆好	其風肆好				
6356	259	崧高	8	3	以贈申b[peak]伯。（铎部）	以贈申伯	申	b	peak	铎部
6357	260	烝民	1	0	天生烝民	天生烝民				
6358	260	烝民	1	1	有物有a[tzək]則。	有物有則	有	a	tzək	
6359	260	烝民	1	0	民之秉彝	民之秉彝				
6360	260	烝民	1	1	好是懿a[tək]德。（职部）	好是懿德	懿	a	tək	职部
6361	260	烝民	1	0	天監有周	天監有周				
6362	260	烝民	1	1	昭假于b[hea]下	昭假于下	于	b	hea	
6363	260	烝民	1	2	保茲天子	保茲天子				
6364	260	烝民	1	3	生仲山b[piua]甫。（鱼部）	生仲山甫	山	b	piua	鱼部
6365	260	烝民	2	0	仲山甫之a[tək]德	仲山甫之德	之	a	tək	
6366	260	烝民	2	1	柔嘉維a[tzək]則。	柔嘉維則	維	a	tzək	
6367	260	烝民	2	0	令儀令a[shiək]色	令儀令色	令	a	shiək	
6368	260	烝民	2	1	小心a翼a[jiək]翼。	小心翼翼	心	a	???	
6369	260	烝民	2	1	小心a翼a[jiək]翼。	小心翼翼	翼	a	jiək	
6370	260	烝民	2	0	古訓是a[sjiək]式	古訓是式	是	a	sjiək	
6371	260	烝民	2	1	威儀是a[liək]力	威儀是力	是	a	liək	
6372	260	烝民	2	2	（职部）					职部
6373	260	烝民	2	0	天子是b[njiak]若	天子是若	是	b	njiak	
6374	260	烝民	2	1	明命使b[piua]賦。（铎鱼通韵）	明命使賦	使	b	piua	铎鱼通韵
6375	260	烝民	3	0	王命仲山甫	王命仲山甫				
6376	260	烝民	3	1	式是百辟。	式是百辟				
6377	260	烝民	3	0	纘戎祖a[khu]考	纘戎祖考	祖	a	khu	
6378	260	烝民	3	1	王躬是a[pu]保。（幽部）	王躬是保	是	a	pu	幽部
6379	260	烝民	3	0	出納王命	出納王命				
6380	260	烝民	3	1	王之喉b[djiat]舌。	王之喉舌	喉	b	djiat	
6381	260	烝民	3	0	賦政于b[nguat]外	賦政于外	于	b	nguat	
6382	260	烝民	3	1	四方爰b[piuat]發。（月部）	四方爰發	爰	b	piuat	月部
6383	260	烝民	4	0	肅肅王命	肅肅王命				
6384	260	烝民	4	1	仲山甫a[tziang]將之。	仲山甫將之	甫	a	tziang	
6385	260	烝民	4	0	邦國若否	邦國若否				
6386	260	烝民	4	1	仲山甫a[myang]明之。（阳部）	仲山甫明之	甫	a	myang	阳部
6387	260	烝民	4	0	既明且哲	既明且哲				
6388	260	烝民	4	1	以保其b[sjien[身。	以保其	其	b	???	
6389	260	烝民	4	0	夙夜匪解	夙夜匪解				
6390	260	烝民	4	1	以事一b[njien]人。（真部）	以事一人	一	b	njien	真部
6391	260	烝民	5	0	人亦有言	人亦有言				
6392	260	烝民	5	1	柔則a[njia]茹之	柔則茹之	則	a	njia	
6393	260	烝民	5	2	剛則a[tha]吐之。	剛則吐之	則	a	tha	
6394	260	烝民	5	0	維仲山a[piua]甫	維仲山甫	山	a	piua	
6395	260	烝民	5	1	柔亦不a[njia]茹	柔亦不茹	不	a	njia	
6396	260	烝民	5	2	剛亦不a[tha]吐	剛亦不吐	不	a	tha	
6397	260	烝民	5	3						
6398	260	烝民	5	0	不侮矜a[koa]寡	不侮矜寡	矜	a	koa	
6399	260	烝民	5	1	不畏疆a[ngia]禦。（鱼部）	不畏疆禦	疆	a	ngia	鱼部
6400	260	烝民	6	0	人亦有言	人亦有言				
6401	260	烝民	6	1	德輶如毛	德輶如毛				
6402	260	烝民	6	2	民鮮克a[kia]舉之。	民鮮克舉之	克	a	kia	
6403	260	烝民	6	0	我儀a[da]圖之	我儀圖之	儀	a	da	
6404	260	烝民	6	1	維仲山甫a[kia]舉之	維仲山甫舉之	甫	a	kia	
6405	260	烝民	6	2	愛莫a[dzhia]助之。	愛莫助之	莫	a	dzhia	
6406	260	烝民	6	0	袞職有闕	袞職有闕				
6407	260	烝民	6	1	維仲山甫a[pua]補之。（鱼部）	維仲山甫補之	甫	a	pua	鱼部
6408	260	烝民	7	0	仲山甫出祖	仲山甫出祖				
6409	260	烝民	7	1	四牡業a[ngiap]業	四牡業業	業	a	ngiap	
6410	260	烝民	7	2	征夫捷a[dziap]捷	征夫捷捷	捷	a	dziap	
6411	260	烝民	7	3	每懷靡a[giəp]及。（盍缉合韵）	每懷靡及	靡	a	giəp	盍缉合韵
6412	260	烝民	7	0	四牡彭b[beang]彭	四牡彭彭	彭	b	beang	
6413	260	烝民	7	1	八鸞鏘b[tsiang]鏘。	八鸞鏘鏘	鏘	b	tsiang	
6414	260	烝民	7	0	王命仲山甫	王命仲山甫				
6415	260	烝民	7	1	城彼東b[piuang]方。（阳部）	城彼東方	東	b	piuang	阳部
6416	260	烝民	8	0	四牡騤a[giuei]騤	四牡騤騤	騤	a	giuei	
6417	260	烝民	8	1	八鸞喈a[kei]喈。	八鸞喈喈	喈	a	kei	
6418	260	烝民	8	0	仲山甫徂a[dzyei]齊	仲山甫徂齊	徂	a	dzyei	
6419	260	烝民	8	1	式遄其a[kiuəi]歸。（脂微合韵）	式遄其歸	其	a	kiuəi	脂微合韵
6420	260	烝民	8	0	吉甫作誦	吉甫作誦				
6421	260	烝民	8	1	穆如清b[piuəm]風。仲山甫永懷	穆如清風仲山甫永懷	清	b	piuəm	
6422	260	烝民	8	2	以慰其b[siəm]心。（侵部）	以慰其心	其	b	siəm	侵部
6423	261	韓奕	1	0	奕奕梁山	奕奕梁山				
6424	261	韓奕	1	1	維禹a[dyen]甸之	維禹甸之	禹	a	dyen	
6425	261	韓奕	1	2	有倬其b[du]道。	有倬其道	其	b	du	
6426	261	韓奕	1	0	韓侯受a[myen]命	韓侯受命	受	a	myen	
6427	261	韓奕	1	1	王親命之	王親命之				
6428	261	韓奕	1	2	纘戎祖b[khu]考。（b= 幽部）	纘戎祖考	祖	b	khu	b=幽部
6429	261	韓奕	1	0	無廢朕a[myen]命	無廢朕命	朕	a	myen	
6430	261	韓奕	1	1	夙夜匪c[ke]解。（a= 真部）	夙夜匪解	匪	c	ke	a=真部
6431	261	韓奕	1	0	虔共爾位	虔共爾位				
6432	261	韓奕	1	1	朕命不c[jiek]易。	朕命不易	不	c	jiek	
6433	261	韓奕	1	0	榦不庭方	榦不庭方				
6434	261	韓奕	1	1	以佐戎c[piek]辟。（支锡通韵）	以佐戎辟	戎	c	piek	支锡通韵
6435	261	韓奕	2	0	四牡奕奕	四牡奕奕				
6436	261	韓奕	2	1	孔脩且a[tiang]張。	孔脩且張	且	a	tiang	
6437	261	韓奕	2	0	韓侯入覲	韓侯入覲				
6438	261	韓奕	2	1	以其介圭	以其介圭				
6439	261	韓奕	2	2	入覲于a[hiuang]王。	入覲于王	于	a	hiuang	
6440	261	韓奕	2	0	王錫韓侯	王錫韓侯				
6441	261	韓奕	2	1	淑旂綏a[tjiang]章。	淑旂綏章	綏	a	tjiang	
6442	261	韓奕	2	0	簟茀錯a[heang]衡。	簟茀錯衡	錯	a	heang	
6443	261	韓奕	2	0	玄袞赤舄	玄袞赤舄				
6444	261	韓奕	2	1	鉤膺鏤a[jiang]鍚	鉤膺鏤鍚	鏤	a	jiang	
6445	261	韓奕	2	2	（阳部）					阳部
6446	261	韓奕	2	0	鞹鞃淺b[myek]幭8	鞹鞃淺幭	淺	b	myek	
6447	261	韓奕	2	1	鞗革金b[ek]厄。（锡部）	鞗革金厄	金	b	ek	锡部
6448	261	韓奕	3	0	韓侯出a[tza]祖	韓侯出祖	出	a	tza	
6449	261	韓奕	3	1	出宿于a[da]屠。	出宿于屠	于	a	da	
6450	261	韓奕	3	0	顯父餞之	顯父餞之				
6451	261	韓奕	3	1	清酒百a[ha]壺。	清酒百壺	百	a	ha	
6452	261	韓奕	3	0	其殽維何	其殽維何				
6453	261	韓奕	3	1	炰鱉鮮a[ngia]魚。	炰鱉鮮魚	鮮	a	ngia	
6454	261	韓奕	3	0	其蔌維何	其蔌維何				
6455	261	韓奕	3	1	維筍及a[bua]蒲。	維筍及蒲	及	a	bua	
6456	261	韓奕	3	0	其贈維何	其贈維何				
6457	261	韓奕	3	1	乘馬路a[kia]車。	乘馬路車	路	a	kia	
6458	261	韓奕	3	0	籩豆有a[tzia]且	籩豆有且	有	a	tzia	
6459	261	韓奕	3	1	侯氏燕a[sia]胥。（鱼部）	侯氏燕胥	燕	a	sia	鱼部
6460	261	韓奕	4	0	韓侯取妻	韓侯取妻				
6461	261	韓奕	4	1	汾王之甥	汾王之甥				
6462	261	韓奕	4	2	蹶父之a[tziə]子。	蹶父之子	之	a	tziə	
6463	261	韓奕	4	0	韓侯迎a[tjiə]止	韓侯迎止	迎	a	tjiə	
6464	261	韓奕	4	1	于蹶之a[liə]里。（之部）	于蹶之里	之	a	liə	之部
6465	261	韓奕	4	0	百兩彭b[beang]彭	百兩彭彭	彭	b	beang	
6466	261	韓奕	4	1	八鸞鏘b[tsiang]鏘	八鸞鏘鏘	鏘	b	tsiang	
6467	261	韓奕	4	2	不顯其b[kuang]光。（阳部）	不顯其光	其	b	kuang	阳部
6468	261	韓奕	4	0	諸娣從之	諸娣從之				
6469	261	韓奕	4	1	祁祁如c[hiuən]雲。	祁祁如雲	如	c	hiuən	
6470	261	韓奕	4	0	韓侯顧之	韓侯顧之				
6471	261	韓奕	4	1	爛其盈c[muən]門。（文部）	爛其盈門	盈	c	muən	文部
6472	261	韓奕	5	0	蹶父孔武	蹶父孔武				
6473	261	韓奕	5	1	靡國不a[tô]到。	靡國不到	不	a	tô	
6474	261	韓奕	5	0	為韓姞相攸	為韓姞相攸				
6475	261	韓奕	5	1	莫如韓a[lôk]樂。（宵药通韵）	莫如韓樂	韓	a	lôk	宵药通韵
6476	261	韓奕	5	0	孔樂韓b[tha]土	孔樂韓土	韓	b	tha	
6477	261	韓奕	5	1	川澤訏b[xiua]訏	川澤訏訏	訏	b	xiua	
6478	261	韓奕	5	2	魴鱮甫b[piua]甫	魴鱮甫甫	甫	b	piua	
6479	261	韓奕	5	3	麀鹿噳b[ngiua]噳	麀鹿噳噳	噳	b	ngiua	
6480	261	韓奕	5	4	有熊有羆	有熊有羆				
6481	261	韓奕	5	5	有貓有b[xa]虎。	有貓有虎	有	b	xa	
6482	261	韓奕	5	0	慶既令b[kia]居	慶既令居	令	b	kia	
6483	261	韓奕	5	1	韓姞燕b[jia]譽。（鱼部）	韓姞燕譽	燕	b	jia	鱼部
6484	261	韓奕	6	0	溥彼韓城	溥彼韓城				
6485	261	韓奕	6	1	燕師所a[huan]完。	燕師所完	所	a	huan	
6486	261	韓奕	6	0	以先祖受命	以先祖受命				
6487	261	韓奕	6	1	因時百a[mean]蠻。（元部）	因時百蠻	百	a	mean	元部
6488	261	韓奕	6	0	王錫韓侯	王錫韓侯				
6489	261	韓奕	6	1	其追其b[meak]貊	其追其貊	其	b	meak	
6490	261	韓奕	6	2	奄受北國	奄受北國				
6491	261	韓奕	6	3	因以其b[peak]伯。	因以其伯	其	b	peak	
6492	261	韓奕	6	0	實墉實b[xak]壑	實墉實壑	實	b	xak	
6493	261	韓奕	6	1	實畝實b[dzyak]藉	實畝實藉	實	b	dzyak	
6494	261	韓奕	6	2	（铎部）					铎部
6495	261	韓奕	6	0	獻其貔c[biai]皮	獻其貔皮	貔	c	biai	
6496	261	韓奕	6	1	赤豹黃c[piai]羆。（歌部）	赤豹黃羆	黃	c	piai	歌部
6497	262	江漢	1	0	江漢浮a[biu]浮	江漢浮浮	浮	a	biu	
6498	262	江漢	1	1	武夫滔a[thu]滔。	武夫滔滔	滔	a	thu	
6499	262	江漢	1	0	匪安匪a[jiu]遊	匪安匪遊	匪	a	jiu	
6500	262	江漢	1	1	淮夷來a[giu]求。（幽部）	淮夷來求	來	a	giu	幽部
6501	262	江漢	1	0	既出我b[kia]車	既出我車	我	b	kia	
6502	262	江漢	1	1	既設我b[jia]旟。	既設我旟	我	b	jia	
6503	262	江漢	1	0	匪安匪b[sjia]舒	匪安匪舒	匪	b	sjia	
6504	262	江漢	1	1	淮夷來b[phua]鋪。（鱼部）	淮夷來鋪	來	b	phua	鱼部
6505	262	江漢	2	0	江漢湯a[sjiang]湯	江漢湯湯	湯	a	sjiang	
6506	262	江漢	2	1	武夫洸a[kuang]洸。	武夫洸洸	洸	a	kuang	
6507	262	江漢	2	0	經營四a[piuang]方	經營四方	四	a	piuang	
6508	262	江漢	2	1	告成于a[hiuang]王。（阳部）	告成于王	于	a	hiuang	阳部
6509	262	江漢	2	0	四方既b[bieng]平	四方既平	既	b	bieng	
6510	262	江漢	2	1	王國庶b[dyeng]定。	王國庶定	庶	b	dyeng	
6511	262	江漢	2	0	時靡有b[tzheng]爭	時靡有爭	有	b	tzheng	
6512	262	江漢	2	1	王心載b[nyeng]寧。（耕部）	王心載寧	載	b	nyeng	耕部
6513	262	江漢	3	0	江漢之a[xa]滸	江漢之滸	之	a	xa	
6514	262	江漢	3	1	王命昭a[xa]虎	王命昭虎	昭	a	xa	
6515	262	江漢	3	2	式辟四方	式辟四方				
6516	262	江漢	3	3	徹我疆a[tha]土。（鱼部）	徹我疆土	疆	a	tha	鱼部
6517	262	江漢	3	0	匪疚匪b[kiək]棘	匪疚匪棘	匪	b	kiək	
6518	262	江漢	3	1	王國來b[giək]極。（职部）	王國來極	來	b	giək	职部
6519	262	江漢	3	0	于理于c[liə]理	于理于理	于	c	liə	
6520	262	江漢	3	1	至于南c[xə]海。（之部）	至于南海	南	c	xə	之部
6521	262	江漢	4	0	王命昭虎	王命昭虎				
6522	262	江漢	4	1	來旬來a[siuan]宣。	來旬來宣	來	a	siuan	
6523	262	江漢	4	0	文武受命	文武受命				
6524	262	江漢	4	1	召公維a[han]翰。（元部）	召公維翰	維	a	han	元部
6525	262	江漢	4	0	無曰予小b[tziə]子	無曰予小子	小	b	tziə	
6526	262	江漢	4	1	召公是b[ziə]似。	召公是似	是	b	ziə	
6527	262	江漢	4	0	肇敏戎公	肇敏戎公				
6528	262	江漢	4	1	用錫爾b[thiə]祉。（之部）	用錫爾祉	爾	b	thiə	之部
6529	262	江漢	5	0	釐爾圭瓚	釐爾圭瓚				
6530	262	江漢	5	1	鬯一卣。	鬯一卣				
6531	262	江漢	5	0	告于文a[njien]人	告于文人	文	a	njien	
6532	262	江漢	5	1	錫山土a[dyen]田。	錫山土田	土	a	dyen	
6533	262	江漢	5	0	于周受a[myen]命	于周受命	受	a	myen	
6534	262	江漢	5	1	自召祖a[myen]命。	自召祖命	祖	a	myen	
6535	262	江漢	5	0	虎拜稽a首	虎拜稽首	稽	a	???	
6536	262	江漢	5	1	天子萬a[nyen]年。（真部）	天子萬年	萬	a	nyen	真部
6537	262	江漢	6	0	虎拜稽a[sjiu]首	虎拜稽首	稽	a	sjiu	
6538	262	江漢	6	1	對揚王a[xiu]休	對揚王休	王	a	xiu	
6539	262	江漢	6	2	作召公a[khu]考	作召公考	公	a	khu	
6540	262	江漢	6	3	天子萬a[zjiu]壽。（幽部）	天子萬壽	萬	a	zjiu	幽部
6541	262	江漢	6	0	明明天b[tziə]子	明明天子	天	b	tziə	
6542	262	江漢	6	1	令聞不b[jiə]已	令聞不已	不	b	jiə	
6543	262	江漢	6	2	矢其文c[tək]德	矢其文德	文	c	tək	
6544	262	江漢	6	3	洽此四c[kuək]國。（b= 之部）（c= 职部）	洽此四國	四	c	kuək	b=之部c=职部
6545	263	常武	1	0	赫赫明明	赫赫明明				
6546	263	常武	1	1	王命卿a[dzhiə]士	王命卿士	卿	a	dzhiə	
6547	263	常武	1	2	南仲大a[tza]祖	南仲大祖	大	a	tza	
6548	263	常武	1	3	大師皇a[biua]父。（之鱼合韵）	大師皇父	皇	a	biua	之鱼合韵
6549	263	常武	1	0	整我六師	整我六師				
6550	263	常武	1	1	以脩我戎9。	以脩我戎				
6551	263	常武	1	0	既敬既b[kək]戒	既敬既戒	既	b	kək	
6552	263	常武	1	1	惠此南b[kuək]國。（职部）	惠此南國	南	b	kuək	职部
6553	263	常武	2	0	王謂尹氏	王謂尹氏				
6554	263	常武	2	1	命程伯休a[biua]父。	命程伯休父	休	a	biua	
6555	263	常武	2	0	左右陳行	左右陳行				
6556	263	常武	2	1	戒我師a[lia]旅。	戒我師旅	師	a	lia	
6557	263	常武	2	0	率彼淮a[phua]浦	率彼淮浦	淮	a	phua	
6558	263	常武	2	1	省此徐a[tha]土。	省此徐土	徐	a	tha	
6559	263	常武	2	0	不留不a[thjia]處	不留不處	不	a	thjia	
6560	263	常武	2	1	三事就a[zia]緒。（鱼部）	三事就緒	就	a	zia	鱼部
6561	263	常武	3	0	赫赫業a[ngiap]業	赫赫業業	業	a	ngiap	
6562	263	常武	3	1	有嚴天子。（盍铎合韵）	有嚴天子				盍铎合韵
6563	263	常武	3	0	王舒保a[tzak]作	王舒保作	保	a	tzak	
6564	263	常武	3	1	匪紹匪b[jiu]遊	匪紹匪遊	匪	b	jiu	
6565	263	常武	3	2	徐方繹b[su]騷。（幽部）	徐方繹騷	繹	b	su	幽部
6566	263	常武	3	0	震驚徐方	震驚徐方				
6567	263	常武	3	1	如雷如c[dyeng]霆	如雷如霆	如	c	dyeng	
6568	263	常武	3	2	徐方震c[kieng]驚。（耕部）	徐方震驚	震	c	kieng	耕部
6569	263	常武	4	0	王奮厥a[miua]武	王奮厥武	厥	a	miua	
6570	263	常武	4	1	如震如a[na]怒。	如震如怒	如	a	na	
6571	263	常武	4	0	進厥虎臣	進厥虎臣				
6572	263	常武	4	1	闞如虓a[xa]虎。	闞如虓虎	虓	a	xa	
6573	263	常武	4	0	鋪敦淮濆	鋪敦淮濆				
6574	263	常武	4	1	仍執醜a[la]虜。	仍執醜虜	醜	a	la	
6575	263	常武	4	0	截彼淮a[phua]浦	截彼淮浦	淮	a	phua	
6576	263	常武	4	1	王師之a[shia]所。（鱼部）	王師之所	之	a	shia	鱼部
6577	263	常武	5	0	王旅嘽a[than]嘽	王旅嘽嘽	嘽	a	than	
6578	263	常武	5	1	如飛如a[han]翰	如飛如翰	如	a	han	
6579	263	常武	5	2	如江如a[xan]漢	如江如漢	如	a	xan	
6580	263	常武	5	3	（元部）					元部
6581	263	常武	5	0	如山之b[peu]苞	如山之苞	之	b	peu	
6582	263	常武	5	1	如川之b[liu]流	如川之流	之	b	liu	
6583	263	常武	5	2	（幽部）					幽部
6584	263	常武	5	0	綿綿翼c[jiək]翼	綿綿翼翼	翼	c	jiək	
6585	263	常武	5	1	不測不c[khək]克	不測不克	不	c	khək	
6586	263	常武	5	2	濯征徐c[kuək]國。（职部）	濯征徐國	徐	c	kuək	职部
6587	263	常武	6	0	王猶允a[sək]塞	王猶允塞	允	a	sək	
6588	263	常武	6	1	徐方既a[lə]來。（职之通韵）	徐方既來	既	a	lə	职之通韵
6589	263	常武	6	0	徐方既b[dong]同	徐方既同	既	b	dong	
6590	263	常武	6	1	天子之b[kong]功。（东部）	天子之功	之	b	kong	东部
6591	263	常武	6	0	四方既c[bieng]平	四方既平	既	c	bieng	
6592	263	常武	6	1	徐方來c[dyeng]庭。（耕部）	徐方來庭	來	c	dyeng	耕部
6593	263	常武	6	0	徐方不d[huəi]回	徐方不回	不	d	huəi	
6594	263	常武	6	1	王曰還d[kiuəi]歸。（微部）	王曰還歸	還	d	kiuəi	微部
6595	264	瞻卬	1	0	瞻卬昊天	瞻卬昊天				
6596	264	瞻卬	1	1	則我不a[hyuet]惠。	則我不惠	不	a	hyuet	
6597	264	瞻卬	1	0	孔填不寧	孔填不寧				
6598	264	瞻卬	1	1	降此大a[liat]厲。	降此大厲	大	a	liat	
6599	264	瞻卬	1	0	邦靡有定	邦靡有定				
6600	264	瞻卬	1	1	士民其a[tzheat]瘵。	士民其瘵	其	a	tzheat	
6601	264	瞻卬	1	0	蟊賊蟊a[dziet]疾	蟊賊蟊疾	蟊	a	dziet	
6602	264	瞻卬	1	1	靡有夷a[ket]屆。（质月合韵）	靡有夷屆	夷	a	ket	质月合韵
6603	264	瞻卬	1	0	罪罟不b[sjiu]收	罪罟不收	不	b	sjiu	
6604	264	瞻卬	1	1	靡有夷b[thiu]瘳。（幽部）	靡有夷瘳	夷	b	thiu	幽部
6605	264	瞻卬	2	0	人有土a[dyen]田	人有土田	土	a	dyen	
6606	264	瞻卬	2	1	女反b[hiuə]有之。	女反有之	反	b	hiuə	
6607	264	瞻卬	2	0	人有民a[njien]人	人有民人	民	a	njien	
6608	264	瞻卬	2	1	女覆c[duat]奪之。（a= 真部）	女覆奪之	覆	c	duat	a=真部
6609	264	瞻卬	2	0	此宜無罪	此宜無罪				
6610	264	瞻卬	2	1	女反b[sjiu]收之。（之幽合韵）	女反收之	反	b	sjiu	之幽合韵
6611	264	瞻卬	2	0	彼宜有罪	彼宜有罪				
6612	264	瞻卬	2	1	女覆c[thuat]說之。（月部）	女覆說之	覆	c	thuat	月部
6613	264	瞻卬	3	0	哲夫a[zjieng]成城	哲夫成城	夫	a	zjieng	
6614	264	瞻卬	3	1	哲婦a[khiueng]傾城。（耕部）	哲婦傾城	婦	a	khiueng	耕部
6615	264	瞻卬	3	0	懿厥哲婦	懿厥哲婦				
6616	264	瞻卬	3	1	為梟為b[thjiei]鴟。	為梟為鴟	為	b	thjiei	
6617	264	瞻卬	3	0	婦有長舌	婦有長舌				
6618	264	瞻卬	3	1	維厲之b[kei]階。（脂部）	維厲之階	之	b	kei	脂部
6619	264	瞻卬	3	0	亂匪降自c[thyen]天	亂匪降自天	自	c	thyen	
6620	264	瞻卬	3	1	生自婦c[njien]人。（真部）	生自婦人	婦	c	njien	真部
6621	264	瞻卬	3	0	匪教匪d[xuə]誨	匪教匪誨	匪	d	xuə	
6622	264	瞻卬	3	1	時維婦d[ziə]寺。（之部）	時維婦寺	婦	d	ziə	之部
6623	264	瞻卬	4	0	鞫人忮a[thək]忒	鞫人忮忒	忮	a	thək	
6624	264	瞻卬	4	1	譖始竟a[puək]背。	譖始竟背	竟	a	puək	
6625	264	瞻卬	4	0	豈曰不a[giək]極	豈曰不極	不	a	giək	
6626	264	瞻卬	4	1	伊胡為a[thək]慝。	伊胡為慝	為	a	thək	
6627	264	瞻卬	4	0	如賈三a[buə]倍	如賈三倍	三	a	buə	
6628	264	瞻卬	4	1	君子是a[sjiək]識。	君子是識	是	a	sjiək	
6629	264	瞻卬	4	0	婦無公a[dzhiə]事	婦無公事	公	a	dzhiə	
6630	264	瞻卬	4	1	休其蠶a[tjiək]織。（职之通韵）	休其蠶織	蠶	a	tjiək	职之通韵
6631	264	瞻卬	5	0	天何以a[tsiek]刺	天何以刺	以	a	tsiek	
6632	264	瞻卬	5	1	何神不b[piuək]富。（a= 锡部）	何神不富	不	b	piuək	a=锡部
6633	264	瞻卬	5	0	舍爾介a[dyek]狄	舍爾介狄	介	a	dyek	
6634	264	瞻卬	5	1	維予胥b[giə]忌。（b= 职之通韵）	維予胥忌	胥	b	giə	b=职之通韵
6635	264	瞻卬	5	0	不弔不c[ziang]祥	不弔不祥	不	c	ziang	
6636	264	瞻卬	5	1	威儀不d[liuət]類。（c= 阳部）	威儀不類	不	d	liuət	c=阳部
6637	264	瞻卬	5	0	人之云c[miuang]亡	人之云亡	云	c	miuang	
6638	264	瞻卬	5	1	邦國殄d[dziuət]瘁。（d= 物部）	邦國殄瘁	殄	d	dziuət	d=物部
6639	264	瞻卬	6	0	天之降a[miuang]罔	天之降罔	降	a	miuang	
6640	264	瞻卬	6	1	維其b[iu]優矣。	維其優矣	其	b	iu	
